0,1,2,3,4,5,6,7,8,hoy
-2.2963252,-2.2929087,-2.2951908,-2.3238661,-2.2968702,-2.302579,-2.309822,-2.3309999,-2.3217728,233
0.39277104,0.37867546,0.39752614,0.3615941,0.40452898,0.3933459,0.34321004,0.47854236,0.5502908,5743
-2.7772264,-2.776747,-2.7743406,-2.787122,-2.792759,-2.7655237,-2.81127,-2.8251848,-2.7599182,1728
-0.8734621,-0.89893526,-0.8600193,-0.86127436,-0.7696547,-0.81766695,-0.89419246,-0.67208606,-0.88136744,1623
-2.0077345,-2.000226,-2.0151014,-2.0080733,-1.9970486,-1.9742326,-2.0518079,-2.0435655,-2.0227156,7197
-0.5656221,-0.5574113,-0.5935449,-0.58014524,-0.56446713,-0.6243799,-0.6920361,-0.6813711,-0.6372204,4614
-2.1108477,-2.0551062,-2.0612824,-2.0370395,-2.0837595,-2.076114,-2.0854692,-2.0736282,-2.039192,1558
-2.2981687,-2.274212,-2.2842197,-2.2803106,-2.2908196,-2.2844403,-2.3194275,-2.3485622,-2.2720742,7890
-0.16501899,-0.14753872,-0.16695106,0.0154149085,0.013136819,-0.13410202,0.40692765,0.7050502,-0.15140797,6876
0.1968284,0.21035647,0.20719649,0.20958874,0.23929174,0.22469774,0.27543995,0.5318359,0.34302,5942
-2.444529,-2.4509351,-2.4617364,-2.4653714,-2.4379833,-2.4455292,-2.4873123,-2.4497838,-2.464446,8572
-1.0115523,-1.0190727,-1.0261564,-1.0296807,-1.0120212,-1.0316021,-1.0070128,-1.0258225,-1.0264707,3410
-1.2476574,-1.2596805,-1.241085,-1.2581351,-1.2442391,-1.2045088,-1.2675351,-1.2629946,-1.1982979,7171
-0.016548455,-0.020245433,-0.0007080585,-0.033533186,-0.008809902,-0.009400643,-0.040031075,-0.009854473,0.0053535104,4701
-2.43745,-2.4183712,-2.4234107,-2.4525926,-2.4415166,-2.4350052,-2.4773755,-2.479106,-2.415126,8695
0.34156325,0.35698897,0.37471414,0.39327356,0.34075522,0.37344775,0.39198238,0.35626495,0.39260063,5740
0.16203585,0.16203874,0.14247422,0.23746696,0.20334776,0.17110658,0.5418548,0.67225885,0.22841197,6419
-2.0892434,-2.0842938,-2.0931375,-2.0999732,-2.089537,-2.102293,-2.095018,-2.1051137,-2.0999618,7681
0.26088464,0.25336608,0.25907254,0.2922909,0.25559425,0.32812974,0.37568885,0.36767253,0.41130322,4554
-1.9659804,-2.0015662,-1.9698251,-1.9820254,-1.9818305,-1.9773674,-1.972622,-2.1081257,-2.0992966,2574
-2.5590177,-2.5888681,-2.5764894,-2.5624568,-2.5762377,-2.606133,-2.4714715,-2.5206778,-2.6637177,19
-2.091489,-2.0818849,-2.098107,-2.0763361,-2.0883322,-2.0771544,-2.1118443,-2.085361,-2.06412,1183
0.6453991,0.66921836,0.66426563,0.6838298,0.7321786,0.7268049,0.7449925,1.2149493,0.99303746,4239
-2.1280146,-2.140325,-2.1145267,-2.1499798,-2.1337514,-2.1218846,-2.181407,-2.152493,-2.1256874,7444
0.2767313,0.28216344,0.2882825,0.31103018,0.31718922,0.2998677,0.43872297,0.9489603,0.6558027,3614
-1.496141,-1.4896655,-1.4987324,-1.5003182,-1.4918524,-1.4954698,-1.453828,-1.4726524,-1.522141,1076
-1.68579,-1.6913452,-1.6647593,-1.7203357,-1.6886362,-1.6803997,-1.7040337,-1.6502658,-1.6321968,6462
-2.2536213,-2.2284648,-2.234642,-2.230001,-2.243411,-2.1982532,-2.2308118,-2.2498708,-2.2060478,319
-2.5262942,-2.5616577,-2.5359418,-2.549516,-2.5487585,-2.5479434,-2.5371559,-2.5715559,-2.5352414,8235
0.54461575,0.57975304,0.5775499,0.5986453,0.6399764,0.65293396,0.6094685,1.0186034,0.87167406,5559
-1.1767389,-1.1655607,-1.1712646,-1.174722,-1.1707313,-1.1620559,-1.1743197,-1.2411968,-1.1598809,4781
-0.3017162,-0.2972471,-0.26791847,-0.2979746,-0.29469064,-0.26437074,-0.30985606,-0.30151027,-0.25739768,4803
0.45631877,0.47119933,0.45378238,0.4798769,0.48570108,0.46623066,0.5820682,0.7711387,0.5198089,5220
0.17793563,0.15631929,0.139165,0.1836423,0.20484017,0.1394355,0.7473427,1.0379324,0.20547059,1981
-2.3945487,-2.4019809,-2.4100811,-2.3753715,-2.388273,-2.3754895,-2.4066017,-2.404808,-2.3915527,2404
0.4770588,0.51016724,0.4983558,0.5305531,0.51031977,0.56399584,0.5703655,1.0332378,0.9741832,4503
0.4818819,0.45419323,0.4578486,0.46961018,0.46549994,0.46169582,0.925748,1.1335729,0.48368618,2124
-0.17151137,-0.1396864,-0.134926,-0.1286448,-0.12429107,-0.14570329,-0.18491152,-0.12542833,-0.07949921,3944
-1.7399168,-1.7261412,-1.736374,-1.7235688,-1.7316257,-1.7230237,-1.7269633,-1.736285,-1.7204806,7038
-2.4492848,-2.4463294,-2.4584,-2.4557674,-2.4461155,-2.4569702,-2.4611418,-2.4718418,-2.457693,8471
0.38501891,0.4189555,0.55001944,0.6383896,0.9930163,0.8073965,0.46225876,1.4096487,0.6155735,927
-0.41221872,-0.4132883,-0.43648577,-0.43749747,-0.40952748,-0.4160575,-0.36136925,-0.31746802,-0.42043594,6080
-2.3546476,-2.3575876,-2.3649337,-2.3469753,-2.3486943,-2.3495386,-2.3434415,-2.3591526,-2.362789,2357
0.050990194,0.043128625,0.036057696,0.0442165,0.11207692,0.046490185,0.110907525,0.52731323,0.2382665,3133
-0.19399792,-0.18795131,-0.20638815,-0.19427809,-0.19129717,-0.219782,-0.1663068,-0.19277528,-0.23434804,4680
-2.5049841,-2.5190113,-2.5196753,-2.5304463,-2.4854798,-2.4873195,-2.544321,-2.4952335,-2.5534987,169
-1.5449748,-1.5456898,-1.536472,-1.5541142,-1.5354489,-1.5156051,-1.5704705,-1.5199612,-1.5151781,7942
-0.048184216,0.015020058,0.04236467,0.037332803,-0.03137894,0.08014011,0.04546407,0.21913803,0.28635395,3185
-2.5767539,-2.5869153,-2.5574768,-2.5686264,-2.5775783,-2.5772126,-2.6076806,-2.6143284,-2.5587828,1897
-0.42607403,-0.42736503,-0.40788984,-0.41868824,-0.40653992,-0.4007023,-0.43734962,-0.41452608,-0.42904246,3333
-2.5087001,-2.5425458,-2.5005264,-2.5334191,-2.5243297,-2.5060506,-2.547418,-2.520331,-2.5026076,461
-0.8433932,-0.8357117,-0.8346872,-0.869277,-0.8574733,-0.8494515,-0.85763776,-0.8963133,-0.85323906,6864
-1.8077034,-1.8229604,-1.860981,-1.809504,-1.8232853,-1.8538524,-1.8046838,-1.7940638,-1.8517721,3195
-2.61105,-2.5910647,-2.5971928,-2.5896943,-2.6000204,-2.5774028,-2.637952,-2.6380072,-2.5612273,1586
-1.6700835,-1.6795592,-1.6843369,-1.6689186,-1.6820635,-1.7020159,-1.6769803,-1.698317,-1.6904243,3624
-2.3580706,-2.360008,-2.3581045,-2.3469942,-2.3620265,-2.3409462,-2.3473542,-2.3725762,-2.3432755,1320
-2.2516706,-2.245231,-2.235404,-2.2253973,-2.256283,-2.2496343,-2.237463,-2.2043283,-2.2181695,8
-0.7827419,-0.8286186,-0.823612,-0.8263297,-0.775128,-0.7690411,-0.601238,-0.52018154,-0.8007176,2291
-2.4641228,-2.4679754,-2.4668183,-2.4673755,-2.4594345,-2.466755,-2.4896238,-2.5132873,-2.4652,99
0.7898301,0.77108335,0.78129894,0.7714671,0.8331466,0.8294636,0.97150123,1.2150979,0.7719083,5700
-1.6231955,-1.6391985,-1.63027,-1.6208361,-1.6360192,-1.6408186,-1.6071166,-1.6368785,-1.6150836,3482
-2.3870664,-2.3784645,-2.3928044,-2.411957,-2.3869994,-2.3859067,-2.4202573,-2.4328108,-2.3676183,1055
-1.3202742,-1.3186469,-1.3341283,-1.3341236,-1.3022892,-1.3079628,-1.3491358,-1.2908936,-1.329541,6908
-1.1311364,-1.1162287,-1.1121094,-1.1049757,-1.1025796,-1.0952859,-1.0727587,-1.0036558,-1.0764923,5865
-2.0695565,-2.0837388,-2.0872931,-2.1030679,-2.0770698,-2.0858035,-2.1211107,-2.1192136,-2.1041193,7100
-0.94311595,-0.9621421,-0.94830644,-0.9453063,-0.9454582,-0.97118205,-0.8313611,-0.8926555,-1.0051768,1139
-2.7801569,-2.7797165,-2.7710795,-2.7613287,-2.7761083,-2.7434235,-2.7647328,-2.7788012,-2.7087674,509
-1.171773,-1.1531665,-1.1514512,-1.1467423,-1.1778196,-1.1662862,-1.2214323,-1.1712253,-1.0380692,2588
0.4284288,0.43547946,0.43936682,0.58944416,0.75683737,0.5687002,0.86221087,1.5908391,0.5413486,6854
-1.9713635,-1.9734902,-1.945739,-1.9839888,-1.9799128,-1.9336568,-1.9600614,-1.9192785,-1.9260393,1775
-2.8149552,-2.8100479,-2.826334,-2.8311079,-2.828187,-2.823473,-2.8124995,-2.8570228,-2.8294756,1509
-0.58539844,-0.5724615,-0.58446777,-0.55643207,-0.56031394,-0.55387187,-0.56461287,-0.55404294,-0.53280103,6933
0.5514736,0.5763205,0.5680209,0.5892515,0.6079639,0.61407995,0.67496675,1.261391,1.0435007,3543
-1.1495839,-1.1506424,-1.1832978,-1.0064359,-1.0213351,-1.1295984,-0.8953584,-0.8734748,-1.1586456,637
-1.0646217,-1.0473745,-1.0572271,-1.0062203,-1.0505726,-0.99924433,-1.0025668,-1.0223927,-1.0240804,2157
-1.8176352,-1.8229823,-1.8143128,-1.866321,-1.799284,-1.845225,-1.8447677,-1.746207,-1.863317,2840
-1.3921198,-1.372638,-1.372892,-1.3584082,-1.4189662,-1.406075,-1.3787379,-1.348811,-1.3718326,3529
0.6613445,0.66198677,0.64203334,0.7929903,0.7999803,0.65209824,1.2481073,1.5763687,0.7432214,6994
-2.1889987,-2.2062316,-2.1863246,-2.1975195,-2.196607,-2.186062,-2.2201371,-2.2206287,-2.1469676,7710
-0.036740974,-0.029444098,-0.03711415,-0.032976165,-0.041474454,-0.04043503,-0.04254897,-0.031181255,-0.038961496,5665
-2.034897,-2.0570235,-2.05242,-2.080301,-2.0433495,-2.0491552,-2.1268106,-2.1062772,-2.0878596,6772
-0.29010105,-0.31078333,-0.3079727,-0.33215183,-0.28460905,-0.29548964,-0.21036431,-0.07294144,-0.2930683,6155
-0.43113995,-0.42359498,-0.41365588,-0.4345642,-0.39272273,-0.39761472,-0.36926234,-0.41567513,-0.4128751,6417
-0.3939457,-0.3855091,-0.3439138,-0.32112184,-0.352305,-0.29165858,-0.32321972,-0.13935547,-0.18613687,2729
-2.6525524,-2.63037,-2.6505365,-2.6519778,-2.6467798,-2.6570172,-2.672851,-2.6604943,-2.6527143,8046
-2.6111267,-2.6062982,-2.6136668,-2.608045,-2.6120448,-2.6192021,-2.6539397,-2.6197212,-2.6183095,1631
-0.8220556,-0.83586097,-0.8102664,-0.8884678,-0.829122,-0.88525957,-0.80602443,-0.7846464,-0.86373615,5863
-0.732478,-0.7364752,-0.7026835,-0.73919594,-0.7426799,-0.7190042,-0.7632362,-0.73563397,-0.6975763,4779
-2.184001,-2.1883836,-2.1925359,-2.1907024,-2.1746533,-2.1799192,-2.2108088,-2.1754882,-2.1855702,8573
-0.18462946,-0.18295541,-0.17922786,-0.19320796,-0.18396188,-0.19107231,-0.19932377,-0.1932025,-0.20048046,4416
-2.010146,-2.0134523,-2.0215158,-2.0093095,-2.0390193,-2.016123,-2.0167642,-2.0065672,-2.0147028,6125
-1.887476,-1.882817,-1.888592,-1.8823726,-1.8817492,-1.8799282,-1.8921051,-1.887153,-1.9237239,7435
-2.1351466,-2.1374,-2.1269224,-2.1358368,-2.1257107,-2.1103935,-2.1607018,-2.1509616,-2.126997,2883
-1.2508878,-1.2643354,-1.263186,-1.2117763,-1.2544466,-1.2478288,-1.0924793,-1.095719,-1.2303473,1115
-1.2843715,-1.2978036,-1.2896234,-1.3315697,-1.2674215,-1.2764263,-1.3148503,-1.2628523,-1.3214196,8296
0.5106418,0.5003907,0.5202061,0.45268944,0.50460213,0.4531714,0.41943318,0.45263332,0.462783,5516
0.57901585,0.6041327,0.69171655,0.6524931,0.8741215,0.90818846,0.4890713,1.2623733,1.0732027,6472
-0.81885636,-0.7949594,-0.81254447,-0.8356025,-0.8186394,-0.8045354,-0.8750191,-0.8420647,-0.78399444,6862
-0.038757518,-0.08422098,-0.069154784,-0.11426759,-0.052933402,-0.07082504,-0.091508634,-0.09135979,-0.06532334,4125
0.028576434,0.007780552,0.0118664205,0.060102254,0.11854267,0.041705288,0.43629646,0.91549665,0.13381669,2173
-2.2591043,-2.2496371,-2.254829,-2.2404099,-2.2493489,-2.2609854,-2.25581,-2.245677,-2.2622943,7660
-1.6932969,-1.6688771,-1.6746191,-1.6727039,-1.659666,-1.6354216,-1.6318527,-1.652393,-1.5989212,1472
-0.8773594,-0.9035164,-0.8688017,-0.88684094,-0.86097825,-0.8956313,-0.7998079,-0.6954314,-0.85722554,2673
-2.1401827,-2.1449287,-2.1433728,-2.1380248,-2.13942,-2.1170874,-2.216542,-2.1709878,-2.116058,2191
0.30135542,0.2979065,0.29695398,0.30336472,0.33286864,0.28153542,0.3676486,0.3729436,0.28370056,5097
-1.7236137,-1.7666569,-1.7599076,-1.7822944,-1.7601105,-1.7702682,-1.5975304,-1.73995,-1.8178045,465
-1.7408011,-1.7464626,-1.762599,-1.7023582,-1.7264887,-1.748441,-1.5791128,-1.4895419,-1.6879768,1835
-2.2845354,-2.2776034,-2.2746947,-2.271151,-2.2838063,-2.2577832,-2.3063338,-2.308327,-2.245087,291
-1.8670986,-1.864263,-1.8712747,-1.8932726,-1.8538437,-1.8324213,-1.9223374,-1.903366,-1.8734907,8708
0.04395446,0.018095315,0.0065924525,-0.016535461,0.030123621,-0.03577485,0.045147613,0.085105285,-0.030092862,4855
0.004834503,0.0024998933,0.018066108,0.054498345,0.07866122,0.09598566,0.13622433,0.37577274,0.166291,4190
-1.3065139,-1.3137164,-1.3311105,-1.3127558,-1.31558,-1.3230569,-1.3218949,-1.2764735,-1.3317083,3819
-2.0754137,-2.0731094,-2.0762315,-2.0898762,-2.0754385,-2.0747478,-2.0682867,-2.0822856,-2.082604,1078
-0.45377913,-0.43932676,-0.43500853,-0.43626785,-0.43836486,-0.43080524,-0.44977185,-0.43851817,-0.4211849,5162
-1.8494825,-1.8488824,-1.8969046,-1.8758259,-1.8432885,-1.9231887,-1.8645691,-1.8087343,-1.914803,5045
-1.8890821,-1.8890991,-1.8861971,-1.8856752,-1.8846933,-1.8534746,-1.9262656,-1.8892407,-1.8586138,7372
0.23944867,0.2481617,0.24398015,0.28037575,0.22326817,0.30777627,0.31413725,0.5198725,0.69127035,4745
-0.8153542,-0.8391698,-0.8633421,-0.7633908,-0.7900135,-0.81123126,-0.39540723,-0.32291982,-0.83179307,1740
-0.46351278,-0.44549686,-0.45583946,-0.45728093,-0.41291744,-0.40756047,-0.42760247,-0.32931906,-0.38220784,2771
-0.1264669,-0.11504777,-0.12584847,-0.09640967,-0.11862613,-0.06165986,-0.0131368935,0.16171898,0.051577106,6134
-0.28564566,-0.2876401,-0.30778646,-0.22024421,-0.26593965,-0.29454926,-0.110700704,-0.18631132,-0.25843123,5896
-2.0306363,-2.0200083,-2.0282505,-2.0337858,-2.017459,-1.9982618,-2.0316415,-2.0338173,-2.0279224,6768
0.32808498,0.31164783,0.34168386,0.33113566,0.32982618,0.3689755,0.28810373,0.28635305,0.39313313,6355
0.5985457,0.60488313,0.59906,0.6284925,0.6588767,0.65741974,0.73026043,1.0907382,0.7995137,5270
-1.1405988,-1.126853,-1.0969837,-1.0917304,-1.1094207,-1.078455,-1.0518007,-0.9930121,-1.0241685,1017
0.25586358,0.25703752,0.26171994,0.2459304,0.28288215,0.27258846,0.23040527,0.28547734,0.24965563,5672
0.21359584,0.2270163,0.23682572,0.2310881,0.20887981,0.29405695,0.24029031,0.35177758,0.4847674,5058
-1.2816914,-1.2666311,-1.2571753,-1.2623849,-1.2401938,-1.2425443,-1.2566247,-1.1790265,-1.1804695,1790
-1.4377365,-1.426094,-1.4474698,-1.3168905,-1.3678284,-1.4299676,-1.2096254,-1.1526983,-1.3791764,8460
0.47594532,0.49144202,0.48543686,0.4872611,0.4804386,0.4778004,0.46636617,0.46409586,0.51699865,4411
-1.2941648,-1.2872591,-1.260766,-1.2394514,-1.3004999,-1.2841821,-1.3035643,-1.3231369,-1.1826196,2997
-1.6642119,-1.6603785,-1.6472765,-1.6932329,-1.662717,-1.6431762,-1.685219,-1.6933277,-1.6720423,1747
-1.1612977,-1.1735625,-1.1305733,-1.1498535,-0.97608554,-1.0616602,-1.286155,-0.89413655,-1.1115928,8679
-1.402323,-1.3894625,-1.3910367,-1.3760182,-1.3712717,-1.3930107,-1.4022639,-1.392656,-1.4362112,1626
0.18896025,0.19300085,0.19773097,0.20865467,0.16185446,0.27404198,0.2439532,0.3996736,0.6133224,4818
-0.45636988,-0.4390827,-0.43958312,-0.43508404,-0.44336563,-0.43545288,-0.44940567,-0.45495057,-0.41624478,5186
-1.2940432,-1.2732055,-1.2678088,-1.293791,-1.2840112,-1.2531154,-1.3148589,-1.320148,-1.2552824,1916
-2.180995,-2.177704,-2.1939952,-2.1769228,-2.1780152,-2.1701686,-2.1980228,-2.2094278,-2.1880178,766
-2.0698867,-2.0805979,-2.1041932,-2.1323502,-2.069838,-2.0635462,-2.0700855,-2.126185,-2.171718,7310
-1.3149905,-1.3050399,-1.314146,-1.3079271,-1.3063866,-1.3015457,-1.3071803,-1.291077,-1.3035084,6821
-2.0218647,-2.0208569,-2.0303617,-2.046181,-2.0283399,-2.0256796,-2.031382,-1.9955314,-2.0195708,6846
-1.6202602,-1.6260128,-1.6515412,-1.6683996,-1.61854,-1.6481951,-1.6241404,-1.6534883,-1.6641799,2287
-0.3205799,-0.3021086,-0.32208455,-0.2727003,-0.2998006,-0.30934677,-0.26342762,-0.27669054,-0.3256488,3019
0.31772035,0.33819407,0.3343488,0.3413132,0.3219803,0.39510182,0.3851074,0.60424304,0.65099,5224
0.7956759,0.795803,0.79253584,0.7681056,0.82468265,0.8009498,0.9293879,1.1968145,0.9083748,5748
-2.5847185,-2.6052742,-2.5857432,-2.6054995,-2.5220952,-2.5949104,-2.653656,-2.5778449,-2.6399488,664
-2.046781,-2.0564575,-2.0441625,-2.0610092,-2.0500643,-2.0507405,-2.0840096,-2.0635934,-2.0312748,7078
-2.503806,-2.5071454,-2.5180511,-2.5433087,-2.5163527,-2.520201,-2.5527139,-2.552941,-2.5319245,1512
-0.5591089,-0.55457085,-0.5421908,-0.52370596,-0.5458662,-0.53342634,-0.526565,-0.52907765,-0.55485797,2663
-0.06554497,-0.090267606,-0.015956372,0.00734058,0.23100512,0.18222186,0.22588438,0.8438143,0.11473504,1575
0.23666272,0.24702686,0.24399905,0.23413756,0.22228031,0.28025702,0.29976088,0.5126554,0.56147766,4217
-1.7628525,-1.7538359,-1.7563405,-1.7685304,-1.7823148,-1.7813538,-1.761797,-1.7763573,-1.7347388,8634
-1.7452767,-1.7576015,-1.7333074,-1.712316,-1.7464474,-1.7257318,-1.7260283,-1.6918969,-1.6839612,8661
0.57927847,0.58282524,0.58150196,0.5866511,0.60821253,0.603887,0.68455625,0.83607453,0.5861404,3948
-0.50110567,-0.5090194,-0.50531,-0.5380862,-0.5011461,-0.5197569,-0.5529226,-0.5052348,-0.5152755,3862
-1.0654436,-1.0552628,-1.0598292,-1.0783855,-1.0682126,-1.0495104,-1.1034906,-1.1070526,-1.0613198,7123
-2.5403206,-2.561214,-2.5700114,-2.5371006,-2.541647,-2.5550902,-2.56362,-2.54452,-2.527884,483
-1.4775528,-1.4704161,-1.4676203,-1.4814216,-1.4823452,-1.5014404,-1.426785,-1.4473954,-1.4536787,5118
0.29817152,0.31559566,0.30911016,0.34714726,0.31903744,0.38198796,0.39108586,0.60408235,0.5420351,2992
0.15852877,0.16668716,0.1584266,0.20122585,0.17122824,0.18166912,0.23540702,0.1966662,0.19374287,5107
-2.35575,-2.3818772,-2.3678465,-2.412901,-2.3727334,-2.375677,-2.4181957,-2.4237628,-2.4260511,457
-0.92508006,-0.9317958,-0.9111785,-0.9386444,-0.9301328,-0.9293472,-0.97095835,-0.9512755,-0.9001497,4273
-0.4427553,-0.4627787,-0.4876802,-0.46007422,-0.46446037,-0.49900728,-0.254835,-0.12486169,-0.4210175,6204
0.83250237,0.84108776,0.8634059,0.8846922,0.83691734,0.96411407,0.88976276,0.9697018,1.0482956,4626
-1.211719,-1.1765277,-1.1443695,-1.131778,-0.9526223,-1.0807179,-1.0900483,-0.81884015,-1.2748561,8750
-1.4681426,-1.4320478,-1.4487294,-1.4595616,-1.432696,-1.447851,-1.4715669,-1.6010935,-1.4621053,1665
-2.6796527,-2.673967,-2.683511,-2.6805668,-2.6741312,-2.6785471,-2.6979887,-2.6775546,-2.676522,330
-1.1965219,-1.2078493,-1.1893097,-1.231496,-1.1923213,-1.1867964,-1.281839,-1.2376083,-1.1702408,2083
-2.286809,-2.2984068,-2.2899153,-2.3060818,-2.2831473,-2.2582614,-2.3106992,-2.3075054,-2.2560387,6746
-0.066737145,-0.054424003,-0.062222913,-0.06386195,-0.044204816,-0.112167306,-0.0754849,-0.022485849,-0.037566878,3991
0.035326093,0.012159258,0.03365746,0.038044944,0.019201085,0.117594995,0.07332888,0.15679361,0.26619592,4914
-1.4817253,-1.4794941,-1.4766164,-1.5104576,-1.4587717,-1.4804503,-1.5035033,-1.4531615,-1.521713,7217
-2.0467174,-2.03953,-2.0487392,-2.0537784,-2.0433145,-2.0481799,-2.0454707,-2.0310836,-2.067544,7033
-2.2849362,-2.2856665,-2.2707446,-2.2883675,-2.3012488,-2.2984552,-2.3567822,-2.3321605,-2.27123,7748
-0.12686372,-0.09663259,-0.11225738,-0.07753784,-0.09056991,-0.13650747,-0.081561305,-0.14725928,-0.16339159,4328
-2.6894734,-2.6798925,-2.6763687,-2.684447,-2.6966212,-2.676393,-2.7039742,-2.726849,-2.65619,1729
-2.6987128,-2.7052567,-2.674655,-2.651481,-2.6639264,-2.6958878,-2.6414962,-2.592241,-2.6466408,2534
-0.13726023,-0.124401286,-0.13766007,-0.14548776,-0.10412222,-0.1323668,-0.12273618,-0.061849516,-0.13572448,4955
0.082613766,0.060111642,0.08701956,0.060711145,0.07625899,0.097666435,0.08681816,0.059772316,0.070068926,6044
-1.1064069,-1.0991104,-1.1074777,-1.1358641,-1.1169168,-1.1173608,-1.0917931,-1.1110499,-1.1302456,1075
0.38751075,0.415671,0.41049474,0.42366198,0.41868943,0.48118463,0.46597624,0.8251662,0.8792815,3473
-2.1153748,-2.1125274,-2.1075034,-2.096818,-2.109002,-2.1088104,-2.1362672,-2.091492,-2.0966096,6718
-2.1312802,-2.123322,-2.132369,-2.1140835,-2.1281226,-2.1187665,-2.1368437,-2.1208339,-2.126104,7440
0.25254446,0.26332477,0.2688895,0.27060303,0.26365948,0.2716441,0.26217163,0.24745068,0.25439385,4584
-0.85946083,-0.8498445,-0.8300507,-0.85944724,-0.8595568,-0.8603128,-0.7978208,-0.81526846,-0.8616773,7618
-2.808453,-2.8030417,-2.8025496,-2.7991002,-2.816605,-2.8019059,-2.827044,-2.8494327,-2.7868435,1732
-1.8989214,-1.880487,-1.8692827,-1.873695,-1.8826098,-1.871617,-1.9292063,-1.8847433,-1.8150233,8345
-2.1122158,-2.106869,-2.1156101,-2.095339,-2.1064575,-2.1069198,-2.116403,-2.109471,-2.1275425,7639
-1.2073232,-1.2045591,-1.1894425,-1.2069466,-1.2009709,-1.200504,-1.2376904,-1.2505387,-1.1826499,4129
-2.259859,-2.2389767,-2.2656898,-2.1847959,-2.2294414,-2.2362556,-2.2744143,-2.227414,-2.2025235,2215
-1.5757025,-1.5584981,-1.5463357,-1.5302223,-1.5622187,-1.5891515,-1.5345056,-1.5303972,-1.5642498,5040
-1.971809,-2.0107224,-2.009643,-2.0453722,-1.990317,-2.0303593,-2.066042,-1.9583123,-2.0484934,8242
0.17965725,0.16374761,0.19729154,0.15578282,0.18505068,0.18978837,0.19682765,0.17009942,0.19510674,6522
-0.2327615,-0.23375365,-0.22162816,-0.23187584,-0.22912937,-0.18776539,-0.15397865,0.016956456,-0.09819678,3063
-1.7466908,-1.7261689,-1.7408159,-1.733021,-1.709258,-1.7136477,-1.7976338,-1.761851,-1.7378488,7424
0.431057,0.42826617,0.43313396,0.42736998,0.43162197,0.439981,0.3828056,0.3982431,0.410252,4608
-1.9261032,-1.9257979,-1.9441935,-1.9088914,-1.9229071,-1.940326,-1.9265307,-1.9387163,-1.8916568,2569
-0.7999793,-0.81809133,-0.8192428,-0.7968718,-0.7890282,-0.8039702,-0.47028318,-0.45439404,-0.77095866,1954
0.21619958,0.21739167,0.19970815,0.25263458,0.2176313,0.19398949,0.2853955,0.21226677,0.2547159,4004
0.21871427,0.21736619,0.23285864,0.24336752,0.23716395,0.25051638,0.37915742,0.40833792,0.31536987,6130
-2.777601,-2.791611,-2.7637706,-2.7887003,-2.7838495,-2.7875578,-2.8262713,-2.8418195,-2.7819304,1877
-1.1751438,-1.1598464,-1.1852261,-1.156051,-1.1779644,-1.1859838,-1.1580199,-1.1515472,-1.1377912,5214
-2.4060001,-2.4038098,-2.410517,-2.4207458,-2.4158018,-2.4280584,-2.4380393,-2.4594004,-2.400126,8586
-1.4875476,-1.4720142,-1.4608033,-1.404573,-1.3039533,-1.4490951,-1.4400952,-1.2698672,-1.5161173,540
-2.3216224,-2.3201203,-2.3008287,-2.3248832,-2.3175378,-2.3158565,-2.3226595,-2.3130007,-2.290213,601
-1.181281,-1.1441336,-1.1469625,-1.1630971,-1.1692575,-1.1473949,-1.1714494,-1.1699383,-1.1411047,1915
0.31619644,0.3341063,0.3309713,0.32772997,0.3678717,0.3560758,0.32821304,0.44095346,0.31475955,4593
-1.4149021,-1.3894441,-1.3726672,-1.4257352,-1.3155345,-1.3295312,-1.4846263,-1.234191,-1.3288739,7072
-2.4771593,-2.4852262,-2.4845114,-2.4792066,-2.4572976,-2.496301,-2.52467,-2.4813106,-2.4797442,668
-1.0387253,-1.045311,-1.0479089,-1.0605497,-1.0507467,-1.0235255,-1.0766039,-1.0687387,-1.0299193,6337
-2.057447,-2.081948,-2.0798392,-1.9910892,-1.8330549,-2.0238752,-2.082285,-1.7181385,-2.1604338,7862
-2.2459354,-2.2502692,-2.2374842,-2.2563412,-2.2354343,-2.2349963,-2.2823942,-2.2458835,-2.2344484,8583
-2.042139,-2.032051,-2.0157897,-2.0411367,-2.0396717,-2.001018,-2.0273967,-2.0388792,-1.9734764,1295
0.31549627,0.29254854,0.30340374,0.30380586,0.3380654,0.312408,0.44529706,0.68532103,0.34174785,3469
0.00845699,-0.001857698,-6.9886446e-06,0.053369194,0.0025708526,0.043508165,0.07949072,0.09797837,0.25075984,4746
-0.4579034,-0.48450765,-0.4447608,-0.4707231,-0.44990534,-0.46539357,-0.4817483,-0.45619062,-0.44789848,5141
-2.2672627,-2.265324,-2.2644553,-2.2743018,-2.273452,-2.2622151,-2.279141,-2.2821472,-2.2756627,8301
0.1200777,0.1291872,0.11786075,0.11178768,0.120779976,0.11233962,0.121068954,0.06965734,0.1293938,4398
0.20120284,0.19750866,0.19963194,0.18562594,0.21238078,0.19374701,0.210722,0.18274948,0.14088863,4824
0.5736587,0.5727811,0.56438047,0.5817225,0.60624254,0.5906212,0.7469472,0.9034863,0.5693815,5651
-0.915058,-0.91961944,-0.9349437,-0.9338833,-0.92095226,-0.94130015,-0.91000676,-0.9397687,-0.93556154,3411
-0.43422443,-0.4547947,-0.42969418,-0.4745746,-0.40213257,-0.41084123,-0.43531966,-0.3279843,-0.42592654,3441
-0.3349002,-0.31742433,-0.31989622,-0.39827958,-0.3211025,-0.35554513,-0.36963624,-0.31018358,-0.34590986,6271
